"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Ukraine","UKR","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.46114082149355","7.86064200400889","10.2954459647152","11.2243304847275","12.9772328045465","13.7926012598907","15.1546352800433","13.0907801432038","13.0189722273287","13.1344316836218","13.7359869078751","15.0346266243765","13.4352588156242","12.6121690537619","10.8879062204085","9.56456450066785","9.53537437158206","","8.1346942392089","7.26128318523705","6.57374352784406","","","","","","","11.0696776995663","","","","","","","",
"Ukraine","UKR","Battle-related deaths (number of people)","VC.BTL.DETH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4892","1787","255","417","243","311","196","208","91685","70597","",
"Ukraine","UKR","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.5","","43.2835807800293","","30.8457717895508","","33.3333320617676","30.8457717895508","28.365385055542","39.4230766296387","47.5961532592773","49.519229888916","50.480770111084","50.2369651794434","45.0236968994141","44.6009407043457","40.3755874633789","37.5586853027344","43.3497543334961","43.8423652648926","47.7832527160645","47.290641784668","43.6893196105957","46.8599052429199","51.6908226013184","49.7584533691406","45.8937187194824","42.6470603942871","",
"Ukraine","UKR","Transport services (% of commercial service exports)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.115520907158","73.2221844164682","83.2232769294263","81.0827128194808","71.7434869739479","69.1494149414941","64.649333624645","63.9344262295082","63.2249722940525","62.4077328646749","48.2844004244782","45.6354364563544","46.597797319218","42.242432469119","41.216107813252","44.3619457358962","45.0730441649275","44.8103598797168","40.7851026996678","38.799139627477","42.7307639555616","43.6158006884117","44.0708693860733","42.4942594718714","38.2917095777549","36.4521394426956","33.3071536095294","26.3434611766008","23.7451976700954","23.7688978106769","",
"Ukraine","UKR","Computer, communications and other services (% of commercial service exports)","TX.VAL.OTHR.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0921332388377","17.6930928887377","11.4940156830375","12.8194807808412","20.730349588065","23.0648064806481","26.1743500109242","23.3553331913988","21.7584041374215","20.5623901581722","21.0352552765004","22.5077492250775","22.3683087168104","23.7885163567259","24.9959890903257","27.9647491499549","30.7011111737831","32.6413813172956","35.1424694708277","36.1585282138117","44.6097928953504","45.8449434518931","46.1639884631232","47.294776119403","51.3323892893924","53.0546811239361","63.4138359840304","67.7181913774974","70.2007683727847","68.8682309115027","",
"Ukraine","UKR","Merchandise exports by the reporting economy, residual (% of total merchandise exports)","TX.VAL.MRCH.RS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.14538489881064E-13","7.26960425051749E-14","0","-2.10678239572267E-13","0.0753346053381961","0.106910708176524","0.0566508948447686","0.0121289830714051","0.0582342542404362","0.0897458728207495","0.050327108939925","0.065043947913252","0.0545538922068731","0.0228695462932562","0.0352871209158871","0.103505570655685","0.0432942717556323","0.020816151954368","0.00917213698582428","0.0274114758358357","0.0335484254386332","0.00406326043254435","0.000303511400342937","0.000400763632112735","0.00145622430884347","0.0519137850501478","0.0436226758311211","0.0213676063789472","0.00951597334362062","0.00768503026423818","0.00365620270403682","0.00454760258735217","",
"Ukraine","UKR","Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports)","TX.VAL.MRCH.R3.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000242381049498202","1.07728115260041","","0.646067605032178","0.556912830116945","1.01778994184057","1.56547965754135","1.2224282224109","1.5903497596417","1.41376945502254","1.46045652960121","1.57361877229102","1.96837414069696","1.29262651827148","1.71255070572315","1.67781405318968","1.57630417394196","0.950857845449485","1.36390451407287","1.59143051534223","1.54180639464963","1.26681445800299","0.876606560144833","0.662193150263174","0.685433694884811","0.708111777907054","0.783200591595782","0.699719467511942","0.897784600838189","2.12059057261368","0.478174111077501","0.339071220740077","",
"Ukraine","UKR","Merchandise exports to high-income economies (% of total merchandise exports)","TX.VAL.MRCH.HI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.7879872490006","64.1035264047379","75.4620718845206","74.2182957211031","68.7079763153633","59.2655947086327","64.649043716937","64.5807703636962","68.7011681405599","67.4129114547425","64.815583002237","67.8855505505104","66.0843025007293","63.456202400323","64.5465740623137","63.3064447366807","62.8126769476146","54.0542576418131","59.5927520656231","61.8215602558716","57.9358838458658","57.9419022165696","57.4504206910115","55.0394582015637","54.9142689201537","58.1541415403145","58.9244952440649","56.6941072391676","51.7358128129637","53.8764373575438","71.3587062683232","71.0427854382044","",
"Ukraine","UKR","Manufactures exports (% of merchandise exports)","TX.VAL.MANF.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.3586105806608","69.7024678278965","69.0547502223443","63.9235197487303","67.0663942556865","63.5763821519633","66.1621982324459","66.8574572101137","70.3058637985774","68.5485027737557","71.9410210677875","73.5031031238633","69.6328126974448","61.8934678012616","63.6723206205204","62.5911705041958","59.5555900020678","57.4240787547579","53.5916666719829","48.7709571699446","46.242478213964","45.3211713821499","47.2421187614947","42.5012731583918","40.815261241336","43.2038968922782","34.8353941887122","30.1201141558251","",
"Ukraine","UKR","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.965303149202","12.1754129142742","10.6230193030536","12.0044666516403","9.17203274072935","10.646805436848","13.0513767949689","11.5520048160413","10.410294479451","12.3647677516443","12.0131110543813","12.5606414866542","16.0531545779378","23.8050454191823","19.2195812045281","18.6525820358299","25.8801126597657","26.7876278975733","30.7038763034798","37.9665987519943","41.8512401858994","40.7651810705386","39.1258145615935","43.9927091694981","44.8677634226918","40.3188677204912","52.66929375505","60.3289594994246","",
